"Date","Time","Chambertemp","dT","WetBulb","LWP","Intercept","Slope","Correction_dT","Correctionfactor","BatteryLevel","DateTime","PSY","Plant_ID"
"02/11/2024","03:30:00","19.20","-0.058","1.290",-0.14,"1.00","-3.80","0.00","8.406","3.99",2024-11-02 03:30:00,"PSY1N906",4
"02/11/2024","03:45:00","19.17","-0.154","1.276",-0.15,"1.00","-3.80","-0.02","8.410","3.99",2024-11-02 03:45:00,"PSY1N906",4
"02/11/2024","04:00:00","19.11","-0.078","1.257",-0.14,"1.00","-3.80","-0.01","8.410","3.99",2024-11-02 04:00:00,"PSY1N906",4
"02/11/2024","04:15:00","19.04","-0.105","1.239",-0.14,"1.00","-3.80","-0.01","8.414","3.99",2024-11-02 04:15:00,"PSY1N906",4
"02/11/2024","04:30:00","18.97","-0.031","1.176",-0.11,"1.00","-3.80","0.00","8.417","3.99",2024-11-02 04:30:00,"PSY1N906",4
"02/11/2024","04:45:00","18.96","-0.041","1.188",-0.11,"1.00","-3.80","0.00","8.417","3.98",2024-11-02 04:45:00,"PSY1N906",4
"02/11/2024","05:00:00","18.90","-0.212","1.147",-0.12,"1.00","-3.80","-0.02","8.417","3.98",2024-11-02 05:00:00,"PSY1N906",4
"02/11/2024","05:15:00","18.90","0.031","1.125",-0.08,"1.00","-3.80","0.00","8.417","3.98",2024-11-02 05:15:00,"PSY1N906",4
"02/11/2024","05:30:00","18.89","-0.134","1.113",-0.1,"1.00","-3.80","-0.01","8.421","3.98",2024-11-02 05:30:00,"PSY1N906",4
"02/11/2024","05:45:00","18.87","-0.109","1.063",-0.08,"1.00","-3.80","-0.01","8.421","3.98",2024-11-02 05:45:00,"PSY1N906",4
"02/11/2024","06:00:00","18.86","-0.207","1.073",-0.1,"1.00","-3.80","-0.02","8.421","3.97",2024-11-02 06:00:00,"PSY1N906",4
"02/11/2024","06:15:00","18.87","-0.178","1.057",-0.09,"1.00","-3.80","-0.02","8.421","3.97",2024-11-02 06:15:00,"PSY1N906",4
"02/11/2024","06:30:00","18.78","-0.170","1.078",-0.1,"1.00","-3.80","-0.02","8.425","3.97",2024-11-02 06:30:00,"PSY1N906",4
"02/11/2024","06:45:00","18.75","-0.136","1.018",-0.07,"1.00","-3.80","-0.01","8.425","3.97",2024-11-02 06:45:00,"PSY1N906",4
"02/11/2024","07:00:00","18.74","-0.145","0.991",-0.07,"1.00","-3.80","-0.02","8.425","3.97",2024-11-02 07:00:00,"PSY1N906",4
"02/11/2024","07:15:00","18.73","-0.229","1.049",-0.1,"1.00","-3.80","-0.03","8.425","3.97",2024-11-02 07:15:00,"PSY1N906",4
"02/11/2024","07:30:00","18.73","-0.131","1.059",-0.09,"1.00","-3.80","-0.01","8.425","3.96",2024-11-02 07:30:00,"PSY1N906",4
"02/11/2024","07:45:00","18.78","-0.119","1.187",-0.12,"1.00","-3.80","-0.01","8.425","3.96",2024-11-02 07:45:00,"PSY1N906",4
"02/11/2024","08:00:00","19.15","-0.858","1.043",-0.18,"1.00","-3.80","-0.11","8.410","3.96",2024-11-02 08:00:00,"PSY1N906",4
"02/11/2024","08:15:00","19.85","-0.879","1.567",-0.33,"1.00","-3.80","-0.12","8.384","3.96",2024-11-02 08:15:00,"PSY1N906",4
"02/11/2024","08:30:00","20.33","-0.610","2.088",-0.44,"1.00","-3.80","-0.08","8.366","3.96",2024-11-02 08:30:00,"PSY1N906",4
"02/11/2024","08:45:00","20.71","-0.595","2.255",-0.48,"1.00","-3.80","-0.08","8.352","3.96",2024-11-02 08:45:00,"PSY1N906",4
"02/11/2024","09:00:00","20.94","-0.571","2.446",-0.53,"1.00","-3.80","-0.07","8.344","3.96",2024-11-02 09:00:00,"PSY1N906",4
"02/11/2024","09:15:00","21.13","-0.555","2.501",-0.54,"1.00","-3.80","-0.07","8.337","3.95",2024-11-02 09:15:00,"PSY1N906",4
"02/11/2024","09:30:00","21.26","-0.665","2.574",-0.58,"1.00","-3.80","-0.09","8.333","3.95",2024-11-02 09:30:00,"PSY1N906",4
"02/11/2024","09:45:00","21.29","-0.367","2.651",-0.56,"1.00","-3.80","-0.05","8.333","3.95",2024-11-02 09:45:00,"PSY1N906",4
"02/11/2024","10:00:00","21.30","-0.572","2.652",-0.59,"1.00","-3.80","-0.07","8.330","3.95",2024-11-02 10:00:00,"PSY1N906",4
"02/11/2024","10:15:00","21.43","-0.558","2.612",-0.57,"1.00","-3.80","-0.07","8.326","3.95",2024-11-02 10:15:00,"PSY1N906",4
"02/11/2024","10:30:00","21.29","-0.674","2.694",-0.61,"1.00","-3.80","-0.09","8.333","3.95",2024-11-02 10:30:00,"PSY1N906",4
"02/11/2024","10:45:00","21.36","-0.575","2.621",-0.58,"1.00","-3.80","-0.07","8.330","3.95",2024-11-02 10:45:00,"PSY1N906",4
"02/11/2024","11:00:00","21.47","-0.631","2.761",-0.62,"1.00","-3.80","-0.08","8.326","3.95",2024-11-02 11:00:00,"PSY1N906",4
"02/11/2024","11:15:00","21.72","-0.793","2.818",-0.65,"1.00","-3.80","-0.10","8.315","3.95",2024-11-02 11:15:00,"PSY1N906",4
"02/11/2024","11:30:00","21.45","-0.652","2.659",-0.59,"1.00","-3.80","-0.08","8.326","3.95",2024-11-02 11:30:00,"PSY1N906",4
"02/11/2024","11:45:00","21.30","-0.986","2.517",-0.6,"1.00","-3.80","-0.13","8.330","3.94",2024-11-02 11:45:00,"PSY1N906",4
"02/11/2024","12:00:00","21.49","-0.822","2.541",-0.58,"1.00","-3.80","-0.11","8.326","3.94",2024-11-02 12:00:00,"PSY1N906",4
"02/11/2024","12:15:00","21.87","-0.596","2.811",-0.62,"1.00","-3.80","-0.08","8.312","3.94",2024-11-02 12:15:00,"PSY1N906",4
"02/11/2024","12:30:00","22.00","-0.704","2.857",-0.65,"1.00","-3.80","-0.09","8.305","3.94",2024-11-02 12:30:00,"PSY1N906",4
"02/11/2024","12:45:00","22.55","-0.950","2.693",-0.62,"1.00","-3.80","-0.12","8.287","3.94",2024-11-02 12:45:00,"PSY1N906",4
"02/11/2024","13:00:00","23.56","-0.937","3.068",-0.7,"1.00","-3.80","-0.12","8.251","3.94",2024-11-02 13:00:00,"PSY1N906",4
"02/11/2024","13:15:00","24.08","-0.707","3.229",-0.7,"1.00","-3.80","-0.09","8.233","3.94",2024-11-02 13:15:00,"PSY1N906",4
"02/11/2024","13:30:00","24.31","-0.763","3.416",-0.75,"1.00","-3.80","-0.10","8.222","3.94",2024-11-02 13:30:00,"PSY1N906",4
"02/11/2024","13:45:00","24.06","-0.390","3.678",-0.78,"1.00","-3.80","-0.05","8.233","3.94",2024-11-02 13:45:00,"PSY1N906",4
"02/11/2024","14:00:00","23.80","-0.642","3.369",-0.73,"1.00","-3.80","-0.08","8.240","3.94",2024-11-02 14:00:00,"PSY1N906",4
"02/11/2024","14:15:00","23.71","-0.654","3.396",-0.75,"1.00","-3.80","-0.08","8.244","3.94",2024-11-02 14:15:00,"PSY1N906",4
"02/11/2024","14:30:00","23.58","-0.645","3.271",-0.71,"1.00","-3.80","-0.08","8.251","3.94",2024-11-02 14:30:00,"PSY1N906",4
"02/11/2024","14:45:00","23.79","-0.856","3.365",-0.76,"1.00","-3.80","-0.11","8.244","3.93",2024-11-02 14:45:00,"PSY1N906",4
"02/11/2024","15:00:00","23.82","-0.586","3.411",-0.74,"1.00","-3.80","-0.07","8.240","3.93",2024-11-02 15:00:00,"PSY1N906",4
"02/11/2024","15:15:00","24.08","-0.713","3.492",-0.77,"1.00","-3.80","-0.09","8.233","3.93",2024-11-02 15:15:00,"PSY1N906",4
"02/11/2024","15:30:00","23.71","-0.334","3.636",-0.77,"1.00","-3.80","-0.04","8.244","3.93",2024-11-02 15:30:00,"PSY1N906",4
"02/11/2024","15:45:00","23.52","-0.471","3.580",-0.78,"1.00","-3.80","-0.06","8.251","3.93",2024-11-02 15:45:00,"PSY1N906",4
"02/11/2024","16:00:00","23.43","-0.599","3.602",-0.8,"1.00","-3.80","-0.08","8.254","3.93",2024-11-02 16:00:00,"PSY1N906",4
"02/11/2024","16:15:00","23.71","-0.610","3.618",-0.8,"1.00","-3.80","-0.08","8.244","3.93",2024-11-02 16:15:00,"PSY1N906",4
"02/11/2024","16:30:00","23.64","-0.566","3.501",-0.76,"1.00","-3.80","-0.07","8.247","3.93",2024-11-02 16:30:00,"PSY1N906",4
"02/11/2024","16:45:00","23.50","-0.686","3.504",-0.79,"1.00","-3.80","-0.09","8.251","3.93",2024-11-02 16:45:00,"PSY1N906",4
"02/11/2024","17:00:00","23.67","-0.518","3.588",-0.78,"1.00","-3.80","-0.07","8.247","3.93",2024-11-02 17:00:00,"PSY1N906",4
"02/11/2024","17:15:00","23.61","-0.413","3.688",-0.8,"1.00","-3.80","-0.05","8.247","3.93",2024-11-02 17:15:00,"PSY1N906",4
"02/11/2024","17:30:00","23.67","-0.504","3.674",-0.8,"1.00","-3.80","-0.06","8.247","3.93",2024-11-02 17:30:00,"PSY1N906",4
"02/11/2024","17:45:00","23.62","-0.436","3.751",-0.82,"1.00","-3.80","-0.05","8.247","3.93",2024-11-02 17:45:00,"PSY1N906",4
"02/11/2024","18:00:00","23.63","-0.520","3.696",-0.81,"1.00","-3.80","-0.07","8.247","3.93",2024-11-02 18:00:00,"PSY1N906",4
"02/11/2024","18:15:00","23.45","-0.457","3.717",-0.81,"1.00","-3.80","-0.06","8.254","3.93",2024-11-02 18:15:00,"PSY1N906",4
"02/11/2024","18:30:00","23.49","-0.414","3.783",-0.83,"1.00","-3.80","-0.05","8.254","3.93",2024-11-02 18:30:00,"PSY1N906",4
"02/11/2024","18:45:00","23.57","-0.583","3.762",-0.84,"1.00","-3.80","-0.07","8.251","3.93",2024-11-02 18:45:00,"PSY1N906",4
"02/11/2024","19:00:00","23.59","-0.516","3.723",-0.82,"1.00","-3.80","-0.06","8.251","3.92",2024-11-02 19:00:00,"PSY1N906",4
"02/11/2024","19:15:00","23.66","-0.496","3.842",-0.85,"1.00","-3.80","-0.06","8.247","3.92",2024-11-02 19:15:00,"PSY1N906",4
"02/11/2024","19:30:00","23.55","-0.481","3.789",-0.83,"1.00","-3.80","-0.06","8.251","3.92",2024-11-02 19:30:00,"PSY1N906",4
"02/11/2024","19:45:00","23.48","-0.452","3.955",-0.88,"1.00","-3.80","-0.06","8.254","3.92",2024-11-02 19:45:00,"PSY1N906",4
"02/11/2024","20:00:00","23.37","-0.454","3.868",-0.86,"1.00","-3.80","-0.06","8.258","3.92",2024-11-02 20:00:00,"PSY1N906",4
"02/11/2024","20:15:00","23.12","-0.178","3.927",-0.84,"1.00","-3.80","-0.02","8.265","3.92",2024-11-02 20:15:00,"PSY1N906",4
"02/11/2024","20:30:00","22.87","-0.634","3.694",-0.85,"1.00","-3.80","-0.08","8.276","3.92",2024-11-02 20:30:00,"PSY1N906",4
"02/11/2024","20:45:00","22.96","-0.586","3.806",-0.87,"1.00","-3.80","-0.07","8.272","3.92",2024-11-02 20:45:00,"PSY1N906",4
"02/11/2024","21:00:00","22.98","-0.373","3.934",-0.88,"1.00","-3.80","-0.05","8.272","3.92",2024-11-02 21:00:00,"PSY1N906",4
"02/11/2024","21:15:00","23.00","-0.428","3.865",-0.87,"1.00","-3.80","-0.05","8.269","3.92",2024-11-02 21:15:00,"PSY1N906",4
"02/11/2024","21:30:00","22.88","-0.390","3.920",-0.88,"1.00","-3.80","-0.05","8.276","3.92",2024-11-02 21:30:00,"PSY1N906",4
"02/11/2024","21:45:00","22.73","-0.289","3.818",-0.84,"1.00","-3.80","-0.03","8.279","3.92",2024-11-02 21:45:00,"PSY1N906",4
"02/11/2024","22:00:00","22.57","-0.487","3.767",-0.86,"1.00","-3.80","-0.06","8.287","3.92",2024-11-02 22:00:00,"PSY1N906",4
"02/11/2024","22:15:00","22.48","-0.569","3.841",-0.89,"1.00","-3.80","-0.07","8.290","3.92",2024-11-02 22:15:00,"PSY1N906",4
"02/11/2024","22:30:00","22.34","-0.317","3.822",-0.86,"1.00","-3.80","-0.04","8.294","3.92",2024-11-02 22:30:00,"PSY1N906",4
"02/11/2024","22:45:00","22.09","-0.400","3.818",-0.88,"1.00","-3.80","-0.05","8.305","3.92",2024-11-02 22:45:00,"PSY1N906",4
"02/11/2024","23:00:00","22.04","-0.607","3.591",-0.84,"1.00","-3.80","-0.08","8.305","3.92",2024-11-02 23:00:00,"PSY1N906",4
"02/11/2024","23:15:00","22.44","-0.553","3.721",-0.86,"1.00","-3.80","-0.07","8.290","3.92",2024-11-02 23:15:00,"PSY1N906",4
"02/11/2024","23:30:00","22.78","-0.522","3.764",-0.86,"1.00","-3.80","-0.07","8.279","3.92",2024-11-02 23:30:00,"PSY1N906",4
"02/11/2024","23:45:00","23.03","-0.572","3.774",-0.86,"1.00","-3.80","-0.07","8.269","3.91",2024-11-02 23:45:00,"PSY1N906",4
"03/11/2024","00:00:00","22.56","0.153","3.935",-0.82,"1.00","-3.80","0.02","8.287","3.91",2024-11-03,"PSY1N906",4
"03/11/2024","00:15:00","22.02","0.065","3.611",-0.76,"1.00","-3.80","0.00","8.305","3.91",2024-11-03 00:15:00,"PSY1N906",4
"03/11/2024","00:30:00","21.55","0.061","3.361",-0.7,"1.00","-3.80","0.00","8.323","3.91",2024-11-03 00:30:00,"PSY1N906",4
"03/11/2024","00:45:00","21.17","0.067","3.154",-0.65,"1.00","-3.80","0.00","8.337","3.91",2024-11-03 00:45:00,"PSY1N906",4
"03/11/2024","01:00:00","20.75","0.182","2.975",-0.59,"1.00","-3.80","0.02","8.352","3.91",2024-11-03 01:00:00,"PSY1N906",4
"03/11/2024","01:15:00","20.36","0.010","2.813",-0.58,"1.00","-3.80","0.00","8.366","3.91",2024-11-03 01:15:00,"PSY1N906",4
"03/11/2024","01:30:00","20.09","0.006","2.665",-0.54,"1.00","-3.80","0.00","8.377","3.91",2024-11-03 01:30:00,"PSY1N906",4
"03/11/2024","01:45:00","19.78","0.061","2.588",-0.52,"1.00","-3.80","0.00","8.388","3.91",2024-11-03 01:45:00,"PSY1N906",4
"03/11/2024","02:00:00","19.67","0.016","2.480",-0.49,"1.00","-3.80","0.00","8.392","3.91",2024-11-03 02:00:00,"PSY1N906",4
"03/11/2024","02:15:00","19.55","0.142","2.473",-0.48,"1.00","-3.80","0.01","8.395","3.91",2024-11-03 02:15:00,"PSY1N906",4
"03/11/2024","02:30:00","19.31","-0.040","2.388",-0.48,"1.00","-3.80","0.00","8.403","3.91",2024-11-03 02:30:00,"PSY1N906",4
"03/11/2024","02:45:00","19.18","0.009","2.331",-0.46,"1.00","-3.80","0.00","8.410","3.91",2024-11-03 02:45:00,"PSY1N906",4
"03/11/2024","03:00:00","19.06","0.107","2.323",-0.45,"1.00","-3.80","0.01","8.414","3.91",2024-11-03 03:00:00,"PSY1N906",4
"03/11/2024","03:15:00","18.95","0.092","2.241",-0.42,"1.00","-3.80","0.01","8.417","3.91",2024-11-03 03:15:00,"PSY1N906",4
"03/11/2024","03:30:00","18.95","0.037","2.201",-0.42,"1.00","-3.80","0.00","8.417","3.91",2024-11-03 03:30:00,"PSY1N906",4
"03/11/2024","03:45:00","18.87","-0.012","2.157",-0.41,"1.00","-3.80","0.00","8.421","3.90",2024-11-03 03:45:00,"PSY1N906",4
"03/11/2024","04:00:00","18.82","0.009","2.133",-0.4,"1.00","-3.80","0.00","8.421","3.90",2024-11-03 04:00:00,"PSY1N906",4
"03/11/2024","04:15:00","18.75","-0.029","2.094",-0.4,"1.00","-3.80","0.00","8.425","3.90",2024-11-03 04:15:00,"PSY1N906",4
"03/11/2024","04:30:00","18.74","0.036","2.090",-0.39,"1.00","-3.80","0.00","8.425","3.90",2024-11-03 04:30:00,"PSY1N906",4
"03/11/2024","04:45:00","18.60","-0.032","2.081",-0.4,"1.00","-3.80","0.00","8.428","3.90",2024-11-03 04:45:00,"PSY1N906",4
"03/11/2024","05:00:00","18.56","-0.065","2.027",-0.39,"1.00","-3.80","0.00","8.432","3.90",2024-11-03 05:00:00,"PSY1N906",4
"03/11/2024","05:15:00","18.42","-0.013","2.000",-0.37,"1.00","-3.80","0.00","8.436","3.90",2024-11-03 05:15:00,"PSY1N906",4
"03/11/2024","05:30:00","18.43","-0.109","1.936",-0.37,"1.00","-3.80","-0.01","8.436","3.90",2024-11-03 05:30:00,"PSY1N906",4
"03/11/2024","05:45:00","18.51","-0.048","1.914",-0.35,"1.00","-3.80","0.00","8.432","3.90",2024-11-03 05:45:00,"PSY1N906",4
"03/11/2024","06:00:00","18.55","0.056","1.937",-0.34,"1.00","-3.80","0.00","8.432","3.90",2024-11-03 06:00:00,"PSY1N906",4
"03/11/2024","06:15:00","18.51","0.026","1.933",-0.35,"1.00","-3.80","0.00","8.432","3.90",2024-11-03 06:15:00,"PSY1N906",4
"03/11/2024","06:30:00","18.54","-0.010","1.935",-0.35,"1.00","-3.80","0.00","8.432","3.90",2024-11-03 06:30:00,"PSY1N906",4
"03/11/2024","06:45:00","18.52","-0.021","1.868",-0.33,"1.00","-3.80","0.00","8.432","3.90",2024-11-03 06:45:00,"PSY1N906",4
"03/11/2024","07:00:00","18.58","-0.073","1.797",-0.31,"1.00","-3.80","-0.01","8.432","3.90",2024-11-03 07:00:00,"PSY1N906",4
"03/11/2024","07:15:00","18.60","0.053","1.833",-0.31,"1.00","-3.80","0.00","8.428","3.89",2024-11-03 07:15:00,"PSY1N906",4
"03/11/2024","07:30:00","18.36","0.076","1.956",-0.35,"1.00","-3.80","0.01","8.439","3.89",2024-11-03 07:30:00,"PSY1N906",4
"03/11/2024","07:45:00","18.15","0.057","2.021",-0.38,"1.00","-3.80","0.00","8.447","3.89",2024-11-03 07:45:00,"PSY1N906",4
"03/11/2024","08:00:00","18.37","-0.787","1.765",-0.41,"1.00","-3.80","-0.10","8.439","3.89",2024-11-03 08:00:00,"PSY1N906",4
"03/11/2024","08:15:00","18.89","-0.637","2.218",-0.52,"1.00","-3.80","-0.08","8.421","3.89",2024-11-03 08:15:00,"PSY1N906",4
"03/11/2024","08:30:00","19.35","-0.602","2.602",-0.62,"1.00","-3.80","-0.08","8.403","3.89",2024-11-03 08:30:00,"PSY1N906",4
"03/11/2024","08:45:00","19.68","-0.517","2.844",-0.68,"1.00","-3.80","-0.07","8.392","3.89",2024-11-03 08:45:00,"PSY1N906",4
"03/11/2024","09:00:00","19.85","-0.575","3.031",-0.74,"1.00","-3.80","-0.07","8.384","3.89",2024-11-03 09:00:00,"PSY1N906",4
"03/11/2024","09:15:00","19.93","-0.366","3.151",-0.74,"1.00","-3.80","-0.05","8.381","3.89",2024-11-03 09:15:00,"PSY1N906",4
"03/11/2024","09:30:00","20.04","-0.630","3.111",-0.76,"1.00","-3.80","-0.08","8.377","3.89",2024-11-03 09:30:00,"PSY1N906",4
"03/11/2024","09:45:00","20.26","-0.583","3.316",-0.81,"1.00","-3.80","-0.08","8.370","3.89",2024-11-03 09:45:00,"PSY1N906",4
"03/11/2024","10:00:00","20.60","-0.664","3.354",-0.82,"1.00","-3.80","-0.09","8.355","3.89",2024-11-03 10:00:00,"PSY1N906",4
"03/11/2024","10:15:00","20.98","-0.698","3.463",-0.85,"1.00","-3.80","-0.09","8.344","3.89",2024-11-03 10:15:00,"PSY1N906",4
"03/11/2024","10:30:00","21.21","-0.725","3.628",-0.89,"1.00","-3.80","-0.09","8.333","3.89",2024-11-03 10:30:00,"PSY1N906",4
"03/11/2024","10:45:00","21.36","-0.659","3.590",-0.87,"1.00","-3.80","-0.09","8.330","3.89",2024-11-03 10:45:00,"PSY1N906",4
"03/11/2024","11:00:00","21.61","-0.881","3.525",-0.87,"1.00","-3.80","-0.12","8.319","3.93",2024-11-03 11:00:00,"PSY1N906",4
"03/11/2024","11:15:00","21.87","-0.909","3.354",-0.82,"1.00","-3.80","-0.12","8.312","3.95",2024-11-03 11:15:00,"PSY1N906",4
"03/11/2024","11:30:00","21.81","-0.813","2.866",-0.67,"1.00","-3.80","-0.11","8.312","3.97",2024-11-03 11:30:00,"PSY1N906",4
"03/11/2024","11:45:00","21.96","-0.777","2.611",-0.59,"1.00","-3.80","-0.10","8.308","3.99",2024-11-03 11:45:00,"PSY1N906",4
"03/11/2024","12:00:00","21.98","-0.963","2.315",-0.53,"1.00","-3.80","-0.13","8.308","4.04",2024-11-03 12:00:00,"PSY1N906",4
"03/11/2024","12:15:00","22.31","-0.751","2.318",-0.49,"1.00","-3.80","-0.10","8.294","4.06",2024-11-03 12:15:00,"PSY1N906",4
"03/11/2024","12:30:00","22.45","-0.843","2.302",-0.5,"1.00","-3.80","-0.11","8.290","4.08",2024-11-03 12:30:00,"PSY1N906",4
"03/11/2024","12:45:00","23.06","-0.959","2.201",-0.47,"1.00","-3.80","-0.13","8.269","4.11",2024-11-03 12:45:00,"PSY1N906",4
"03/11/2024","13:00:00","23.85","-0.913","2.306",-0.48,"1.00","-3.80","-0.12","8.240","4.14",2024-11-03 13:00:00,"PSY1N906",4
"03/11/2024","13:15:00","24.06","0.174","2.895",-0.49,"1.00","-3.80","0.02","8.233","4.15",2024-11-03 13:15:00,"PSY1N906",4
"03/11/2024","13:30:00","24.18","-0.602","2.413",-0.46,"1.00","-3.80","-0.08","8.229","4.15",2024-11-03 13:30:00,"PSY1N906",4
"03/11/2024","13:45:00","24.03","-0.584","2.386",-0.46,"1.00","-3.80","-0.07","8.233","4.15",2024-11-03 13:45:00,"PSY1N906",4
"03/11/2024","14:00:00","24.15","-0.828","2.304",-0.46,"1.00","-3.80","-0.11","8.229","4.15",2024-11-03 14:00:00,"PSY1N906",4
"03/11/2024","14:15:00","24.15","-0.701","2.379",-0.47,"1.00","-3.80","-0.09","8.229","4.15",2024-11-03 14:15:00,"PSY1N906",4
"03/11/2024","14:30:00","24.36","-0.789","2.446",-0.49,"1.00","-3.80","-0.10","8.222","4.15",2024-11-03 14:30:00,"PSY1N906",4
"03/11/2024","14:45:00","24.43","-0.636","2.638",-0.52,"1.00","-3.80","-0.08","8.219","4.15",2024-11-03 14:45:00,"PSY1N906",4
"03/11/2024","15:00:00","24.45","-0.582","2.461",-0.47,"1.00","-3.80","-0.07","8.219","4.15",2024-11-03 15:00:00,"PSY1N906",4
"03/11/2024","15:15:00","24.40","-0.805","2.402",-0.48,"1.00","-3.80","-0.10","8.219","4.15",2024-11-03 15:15:00,"PSY1N906",4
"03/11/2024","15:30:00","24.10","-0.439","2.462",-0.46,"1.00","-3.80","-0.05","8.229","4.15",2024-11-03 15:30:00,"PSY1N906",4
"03/11/2024","15:45:00","24.58","-0.666","2.480",-0.48,"1.00","-3.80","-0.08","8.215","4.15",2024-11-03 15:45:00,"PSY1N906",4
"03/11/2024","16:00:00","24.90","-0.698","2.640",-0.52,"1.00","-3.80","-0.09","8.201","4.15",2024-11-03 16:00:00,"PSY1N906",4
"03/11/2024","16:15:00","25.05","-0.526","2.473",-0.45,"1.00","-3.80","-0.07","8.198","4.15",2024-11-03 16:15:00,"PSY1N906",4
"03/11/2024","16:30:00","24.65","-0.223","2.716",-0.48,"1.00","-3.80","-0.03","8.212","4.15",2024-11-03 16:30:00,"PSY1N906",4
"03/11/2024","16:45:00","24.74","-0.174","2.740",-0.48,"1.00","-3.80","-0.02","8.208","4.15",2024-11-03 16:45:00,"PSY1N906",4
"03/11/2024","17:00:00","24.70","-0.528","2.619",-0.5,"1.00","-3.80","-0.07","8.208","4.15",2024-11-03 17:00:00,"PSY1N906",4
"03/11/2024","17:15:00","24.42","-0.022","2.758",-0.47,"1.00","-3.80","0.00","8.219","4.15",2024-11-03 17:15:00,"PSY1N906",4
"03/11/2024","17:30:00","23.85","-0.172","2.641",-0.47,"1.00","-3.80","-0.02","8.240","4.15",2024-11-03 17:30:00,"PSY1N906",4
"03/11/2024","17:45:00","23.80","-0.198","2.458",-0.43,"1.00","-3.80","-0.02","8.240","4.15",2024-11-03 17:45:00,"PSY1N906",4
"03/11/2024","18:00:00","23.58","-0.128","2.536",-0.44,"1.00","-3.80","-0.01","8.251","4.15",2024-11-03 18:00:00,"PSY1N906",4
"03/11/2024","18:15:00","23.24","-0.026","2.498",-0.43,"1.00","-3.80","0.00","8.262","4.15",2024-11-03 18:15:00,"PSY1N906",4
"03/11/2024","18:30:00","23.05","-0.163","2.517",-0.45,"1.00","-3.80","-0.02","8.269","4.15",2024-11-03 18:30:00,"PSY1N906",4
"03/11/2024","18:45:00","22.82","0.006","2.500",-0.43,"1.00","-3.80","0.00","8.276","4.15",2024-11-03 18:45:00,"PSY1N906",4
"03/11/2024","19:00:00","22.83","-0.316","2.424",-0.45,"1.00","-3.80","-0.04","8.276","4.15",2024-11-03 19:00:00,"PSY1N906",4
"03/11/2024","19:15:00","22.70","-0.251","2.365",-0.43,"1.00","-3.80","-0.03","8.279","4.15",2024-11-03 19:15:00,"PSY1N906",4
"03/11/2024","19:30:00","22.63","-0.239","2.469",-0.46,"1.00","-3.80","-0.03","8.283","4.15",2024-11-03 19:30:00,"PSY1N906",4
"03/11/2024","19:45:00","22.54","-0.205","2.412",-0.44,"1.00","-3.80","-0.02","8.287","4.15",2024-11-03 19:45:00,"PSY1N906",4
"03/11/2024","20:00:00","22.45","-0.061","2.391",-0.42,"1.00","-3.80","0.00","8.290","4.15",2024-11-03 20:00:00,"PSY1N906",4
"03/11/2024","20:15:00","22.20","-0.282","2.472",-0.47,"1.00","-3.80","-0.03","8.297","4.15",2024-11-03 20:15:00,"PSY1N906",4
"03/11/2024","20:30:00","22.32","-0.480","2.303",-0.45,"1.00","-3.80","-0.06","8.294","4.15",2024-11-03 20:30:00,"PSY1N906",4
"03/11/2024","20:45:00","22.60","-0.580","2.346",-0.47,"1.00","-3.80","-0.07","8.283","4.15",2024-11-03 20:45:00,"PSY1N906",4
"03/11/2024","21:00:00","22.66","-0.288","2.486",-0.47,"1.00","-3.80","-0.03","8.283","4.15",2024-11-03 21:00:00,"PSY1N906",4
"03/11/2024","21:15:00","22.62","-0.230","2.480",-0.46,"1.00","-3.80","-0.03","8.283","4.15",2024-11-03 21:15:00,"PSY1N906",4
"03/11/2024","21:30:00","22.52","-0.357","2.442",-0.47,"1.00","-3.80","-0.04","8.287","4.15",2024-11-03 21:30:00,"PSY1N906",4
"03/11/2024","21:45:00","22.31","-0.297","2.470",-0.47,"1.00","-3.80","-0.04","8.294","4.15",2024-11-03 21:45:00,"PSY1N906",4
"03/11/2024","22:00:00","22.07","-0.146","2.356",-0.43,"1.00","-3.80","-0.02","8.305","4.15",2024-11-03 22:00:00,"PSY1N906",4
"03/11/2024","22:15:00","22.00","-0.230","2.445",-0.46,"1.00","-3.80","-0.03","8.305","4.15",2024-11-03 22:15:00,"PSY1N906",4
"03/11/2024","22:30:00","21.78","-0.363","2.461",-0.49,"1.00","-3.80","-0.04","8.315","4.15",2024-11-03 22:30:00,"PSY1N906",4
"03/11/2024","22:45:00","21.74","-0.158","2.396",-0.44,"1.00","-3.80","-0.02","8.315","4.15",2024-11-03 22:45:00,"PSY1N906",4
"03/11/2024","23:00:00","21.70","-0.352","2.301",-0.44,"1.00","-3.80","-0.04","8.315","4.15",2024-11-03 23:00:00,"PSY1N906",4
"03/11/2024","23:15:00","21.87","-0.496","2.322",-0.47,"1.00","-3.80","-0.06","8.312","4.15",2024-11-03 23:15:00,"PSY1N906",4
"03/11/2024","23:30:00","22.13","-0.589","2.378",-0.49,"1.00","-3.80","-0.08","8.301","4.15",2024-11-03 23:30:00,"PSY1N906",4
"03/11/2024","23:45:00","22.25","-0.443","2.357",-0.46,"1.00","-3.80","-0.06","8.297","4.15",2024-11-03 23:45:00,"PSY1N906",4
"04/11/2024","00:00:00","21.75","0.146","2.301",-0.38,"1.00","-3.80","0.01","8.315","4.15",2024-11-04,"PSY1N906",4
