Serial Number:,PSY1N903
APP Serial #:,03000C30
Head Serial #:,4045
App Ver:,R1-7-8
COM Ver:,R2-6-8
Instrument Name:,
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
29/10/2024,18:30:00,24.52,-1.142,4.533,-1.09,1.00,-3.80,-0.593,-0.15,8.215,4.19,29.90 ,present ,11.74 ,40.80 ,
29/10/2024,18:45:00,24.15,-1.626,4.100,-1.06,1.00,-3.80,-0.939,-0.21,8.229,4.19,29.50 ,present ,11.73 ,40.20 ,
29/10/2024,19:00:00,24.07,-1.748,4.185,-1.10,1.00,-3.80,-0.844,-0.23,8.233,4.19,28.20 ,not present ,0.00 ,0.00 ,
29/10/2024,19:15:00,24.16,-0.859,3.920,-0.90,1.00,-3.80,-0.559,-0.11,8.229,4.18,27.70 ,not present ,0.00 ,0.00 ,
29/10/2024,19:30:00,24.17,-1.259,3.990,-0.98,1.00,-3.80,-0.637,-0.16,8.229,4.18,27.20 ,not present ,0.00 ,0.00 ,
29/10/2024,19:45:00,24.05,-1.402,3.336,-0.82,1.00,-3.80,-0.641,-0.18,8.233,4.18,27.10 ,not present ,0.00 ,0.00 ,
29/10/2024,20:00:00,23.99,-1.788,3.047,-0.80,1.00,-3.80,-0.813,-0.24,8.237,4.18,27.10 ,not present ,0.00 ,0.00 ,
29/10/2024,20:15:00,24.40,-1.362,2.875,-0.68,1.00,-3.80,-0.672,-0.18,8.219,4.18,27.10 ,not present ,0.00 ,0.00 ,
29/10/2024,20:30:00,24.53,-1.265,3.214,-0.76,1.00,-3.80,-0.742,-0.17,8.215,4.18,27.20 ,not present ,0.00 ,0.00 ,
29/10/2024,20:45:00,24.53,-1.434,2.934,-0.71,1.00,-3.80,-0.722,-0.19,8.215,4.18,27.20 ,not present ,0.00 ,0.00 ,
29/10/2024,21:00:00,24.50,-1.478,2.893,-0.70,1.00,-3.80,-0.626,-0.19,8.215,4.18,27.40 ,not present ,0.00 ,0.00 ,
29/10/2024,21:15:00,24.67,-1.419,2.904,-0.69,1.00,-3.80,-0.648,-0.19,8.212,4.17,27.30 ,not present ,0.00 ,0.00 ,
29/10/2024,21:30:00,24.78,-1.496,2.852,-0.69,1.00,-3.80,-0.856,-0.20,8.208,4.17,27.40 ,not present ,0.00 ,0.00 ,
29/10/2024,21:45:00,24.81,-1.436,2.900,-0.69,1.00,-3.80,-0.819,-0.19,8.205,4.17,27.40 ,not present ,0.00 ,0.00 ,
29/10/2024,22:00:00,24.74,-1.510,2.695,-0.65,1.00,-3.80,-0.805,-0.20,8.208,4.17,27.40 ,not present ,0.00 ,0.00 ,
29/10/2024,22:15:00,24.65,-1.551,2.787,-0.68,1.00,-3.80,-0.791,-0.20,8.212,4.17,27.30 ,not present ,0.00 ,0.00 ,
29/10/2024,22:30:00,24.62,-1.495,2.664,-0.64,1.00,-3.80,-0.737,-0.20,8.212,4.17,27.40 ,not present ,0.00 ,0.00 ,
29/10/2024,22:45:00,24.58,-1.398,2.656,-0.63,1.00,-3.80,-0.781,-0.18,8.215,4.17,27.50 ,not present ,0.00 ,0.00 ,
29/10/2024,23:00:00,24.51,-1.274,2.553,-0.58,1.00,-3.80,-0.803,-0.17,8.215,4.17,27.20 ,not present ,0.00 ,0.00 ,
29/10/2024,23:15:00,24.51,-1.603,2.384,-0.58,1.00,-3.80,-0.804,-0.21,8.215,4.17,27.20 ,not present ,0.00 ,0.00 ,
29/10/2024,23:30:00,24.60,-1.582,2.325,-0.56,1.00,-3.80,-0.812,-0.21,8.212,4.16,27.10 ,not present ,0.00 ,0.00 ,
29/10/2024,23:45:00,24.63,-1.588,2.215,-0.53,1.00,-3.80,-0.806,-0.21,8.212,4.16,27.20 ,not present ,0.00 ,0.00 ,
30/10/2024,00:00:00,23.85,0.024,2.435,-0.39,1.00,-3.80,-0.340,0.00,8.240,4.16,26.60 ,not present ,0.00 ,0.00 ,
30/10/2024,00:15:00,23.15,-0.078,1.790,-0.24,1.00,-3.80,-0.265,-0.01,8.265,4.16,25.90 ,not present ,0.00 ,0.00 ,
30/10/2024,00:30:00,22.64,-0.125,1.440,-0.15,1.00,-3.80,-0.275,-0.01,8.283,4.16,25.10 ,not present ,0.00 ,0.00 ,
30/10/2024,00:45:00,22.14,-0.155,1.277,-0.12,1.00,-3.80,-0.172,-0.02,8.301,4.16,24.50 ,not present ,0.00 ,0.00 ,
30/10/2024,01:00:00,21.78,-0.195,1.120,-0.08,1.00,-3.80,-0.111,-0.02,8.315,4.16,23.90 ,not present ,0.00 ,0.00 ,
30/10/2024,01:15:00,21.47,-0.177,0.992,-0.04,1.00,-3.80,-0.143,-0.02,8.326,4.16,23.50 ,not present ,0.00 ,0.00 ,
30/10/2024,01:30:00,21.25,-0.232,0.854,-0.01,1.00,-3.80,0.035,-0.03,8.333,4.15,23.20 ,not present ,0.00 ,0.00 ,
30/10/2024,01:45:00,20.95,-0.281,0.786,0.00,1.00,-3.80,0.032,-0.03,8.344,4.15,22.90 ,not present ,0.00 ,0.00 ,
30/10/2024,02:00:00,20.60,-0.310,0.000,0.00,1.00,-3.80,0.000,-0.04,8.355,4.15,22.50 ,not present ,0.00 ,0.00 ,
30/10/2024,02:15:00,20.26,-0.437,0.000,0.00,1.00,-3.80,0.012,-0.06,8.370,4.15,22.20 ,not present ,0.00 ,0.00 ,
30/10/2024,02:30:00,20.25,-0.438,0.000,0.00,1.00,-3.80,0.065,-0.06,8.370,4.15,22.10 ,not present ,0.00 ,0.00 ,
30/10/2024,02:45:00,20.20,-0.443,0.000,0.00,1.00,-3.80,-0.124,-0.06,8.370,4.15,21.70 ,not present ,0.00 ,0.00 ,
30/10/2024,03:00:00,20.04,-0.581,0.000,0.00,1.00,-3.80,0.103,-0.07,8.377,4.15,21.80 ,not present ,0.00 ,0.00 ,
30/10/2024,03:15:00,19.95,-0.505,0.000,0.00,1.00,-3.80,0.066,-0.06,8.381,4.15,21.50 ,not present ,0.00 ,0.00 ,
30/10/2024,03:30:00,19.87,-0.405,0.000,0.00,1.00,-3.80,0.036,-0.05,8.384,4.15,21.30 ,not present ,0.00 ,0.00 ,
30/10/2024,03:45:00,19.74,-0.559,0.000,0.00,1.00,-3.80,0.142,-0.07,8.388,4.15,21.30 ,not present ,0.00 ,0.00 ,
30/10/2024,04:00:00,19.65,-0.491,0.000,0.00,1.00,-3.80,0.033,-0.06,8.392,4.15,21.30 ,not present ,0.00 ,0.00 ,
30/10/2024,04:15:00,19.50,-0.572,0.000,0.00,1.00,-3.80,0.045,-0.07,8.395,4.14,21.10 ,not present ,0.00 ,0.00 ,
30/10/2024,04:30:00,19.48,-0.504,0.000,0.00,1.00,-3.80,0.043,-0.06,8.399,4.14,21.00 ,not present ,0.00 ,0.00 ,
30/10/2024,04:45:00,19.45,-0.518,0.000,0.00,1.00,-3.80,0.101,-0.07,8.399,4.14,20.80 ,not present ,0.00 ,0.00 ,
30/10/2024,05:00:00,19.41,-0.502,0.000,0.00,1.00,-3.80,0.086,-0.06,8.399,4.14,20.90 ,not present ,0.00 ,0.00 ,
30/10/2024,05:15:00,19.41,-0.488,0.000,0.00,1.00,-3.80,0.059,-0.06,8.399,4.14,20.90 ,not present ,0.00 ,0.00 ,
30/10/2024,05:30:00,19.42,-0.554,0.000,0.00,1.00,-3.80,0.133,-0.07,8.399,4.14,20.80 ,not present ,0.00 ,0.00 ,
30/10/2024,05:45:00,19.42,-0.577,0.000,0.00,1.00,-3.80,0.060,-0.07,8.399,4.14,20.90 ,not present ,0.00 ,0.00 ,
30/10/2024,06:00:00,19.44,-0.677,0.000,0.00,1.00,-3.80,-0.011,-0.09,8.399,4.14,20.80 ,not present ,0.00 ,0.00 ,
30/10/2024,06:15:00,19.38,-0.541,0.000,0.00,1.00,-3.80,0.110,-0.07,8.403,4.13,20.80 ,not present ,0.00 ,0.00 ,
30/10/2024,06:30:00,19.34,-0.635,0.000,0.00,1.00,-3.80,0.106,-0.08,8.403,4.13,20.70 ,not present ,0.00 ,0.00 ,
30/10/2024,06:45:00,19.34,-0.581,0.000,0.00,1.00,-3.80,0.082,-0.08,8.403,4.13,20.80 ,not present ,0.00 ,0.00 ,
30/10/2024,07:00:00,19.35,-0.657,0.000,0.00,1.00,-3.80,0.113,-0.09,8.403,4.13,20.80 ,not present ,0.00 ,0.00 ,
30/10/2024,07:15:00,19.34,-0.582,0.000,0.00,1.00,-3.80,0.151,-0.08,8.403,4.13,20.80 ,not present ,0.00 ,0.00 ,
30/10/2024,07:30:00,19.35,-0.550,0.000,0.00,1.00,-3.80,0.132,-0.07,8.403,4.13,20.80 ,not present ,0.00 ,0.00 ,
30/10/2024,07:45:00,19.23,-0.607,0.000,0.00,1.00,-3.80,0.124,-0.08,8.406,4.13,20.80 ,not present ,0.00 ,0.00 ,
30/10/2024,08:00:00,19.69,-1.934,0.123,-0.04,1.00,-3.80,-0.463,-0.26,8.392,4.13,21.10 ,not present ,0.00 ,0.00 ,
30/10/2024,08:15:00,20.40,-2.038,0.139,-0.05,1.00,-3.80,-0.207,-0.27,8.362,4.13,21.90 ,not present ,0.00 ,0.00 ,
30/10/2024,08:30:00,21.04,-2.107,0.307,-0.11,1.00,-3.80,-0.001,-0.28,8.341,4.13,22.70 ,not present ,0.00 ,0.00 ,
30/10/2024,08:45:00,21.41,-2.380,0.425,-0.18,1.00,-3.80,-0.102,-0.32,8.326,4.12,23.30 ,not present ,0.00 ,0.00 ,
30/10/2024,09:00:00,21.79,-2.234,0.675,-0.23,1.00,-3.80,-0.144,-0.30,8.315,4.12,23.70 ,not present ,0.00 ,0.00 ,
30/10/2024,09:15:00,22.03,-1.073,1.188,-0.22,1.00,-3.80,0.110,-0.14,8.305,4.12,24.20 ,not present ,0.00 ,0.00 ,
30/10/2024,09:30:00,22.11,-2.083,1.519,-0.45,1.00,-3.80,-0.843,-0.28,8.301,4.12,24.50 ,not present ,0.00 ,0.00 ,
30/10/2024,09:45:00,22.44,-1.643,1.510,-0.38,1.00,-3.80,-0.780,-0.22,8.290,4.12,25.00 ,not present ,0.00 ,0.00 ,
30/10/2024,10:00:00,22.59,-0.868,1.394,-0.24,1.00,-3.80,-0.425,-0.11,8.287,4.12,25.30 ,not present ,0.00 ,0.00 ,
30/10/2024,10:15:00,22.71,-1.826,1.596,-0.43,1.00,-3.80,-0.891,-0.24,8.279,4.12,25.50 ,not present ,0.00 ,0.00 ,
30/10/2024,10:30:00,23.13,-1.468,1.596,-0.37,1.00,-3.80,-0.653,-0.19,8.265,4.12,25.90 ,not present ,0.00 ,0.00 ,
30/10/2024,10:45:00,23.20,-1.526,1.702,-0.41,1.00,-3.80,-0.720,-0.20,8.262,4.11,26.20 ,not present ,0.00 ,0.00 ,
30/10/2024,11:00:00,23.40,-1.700,1.497,-0.37,1.00,-3.80,-0.826,-0.23,8.254,4.11,26.30 ,not present ,0.00 ,0.00 ,
30/10/2024,11:15:00,23.76,-2.056,1.813,-0.50,1.00,-3.80,-0.978,-0.27,8.244,4.11,26.60 ,not present ,0.00 ,0.00 ,
30/10/2024,11:30:00,24.10,-1.647,1.508,-0.36,1.00,-3.80,-0.681,-0.22,8.229,4.11,27.00 ,not present ,0.00 ,0.00 ,
30/10/2024,11:45:00,24.40,-1.712,1.623,-0.40,1.00,-3.80,-0.714,-0.23,8.219,4.11,27.20 ,not present ,0.00 ,0.00 ,
30/10/2024,12:00:00,24.46,-1.267,1.878,-0.40,1.00,-3.80,-0.638,-0.17,8.219,4.11,27.30 ,not present ,0.00 ,0.00 ,
30/10/2024,12:15:00,24.46,-1.641,1.772,-0.43,1.00,-3.80,-0.714,-0.22,8.219,4.11,27.40 ,not present ,0.00 ,0.00 ,
30/10/2024,12:30:00,24.74,-1.513,1.685,-0.38,1.00,-3.80,-0.725,-0.20,8.208,4.11,27.70 ,not present ,0.00 ,0.00 ,
30/10/2024,12:45:00,25.01,-1.708,1.878,-0.46,1.00,-3.80,-0.823,-0.22,8.198,4.11,27.90 ,not present ,0.00 ,0.00 ,
30/10/2024,13:00:00,25.23,-2.263,1.773,-0.50,1.00,-3.80,-0.972,-0.30,8.191,4.11,28.30 ,not present ,0.00 ,0.00 ,
30/10/2024,13:15:00,25.29,-1.453,1.900,-0.42,1.00,-3.80,-0.757,-0.19,8.191,4.10,28.70 ,not present ,0.00 ,0.00 ,
30/10/2024,13:30:00,25.58,-2.227,2.003,-0.55,1.00,-3.80,-0.954,-0.29,8.180,4.10,29.00 ,not present ,0.00 ,0.00 ,
30/10/2024,13:45:00,25.96,-0.871,2.324,-0.44,1.00,-3.80,-0.544,-0.11,8.166,4.10,29.30 ,not present ,0.00 ,0.00 ,
30/10/2024,14:00:00,26.15,-1.971,2.214,-0.56,1.00,-3.80,-0.808,-0.26,8.159,4.10,29.50 ,not present ,0.00 ,0.00 ,
30/10/2024,14:15:00,26.06,-2.245,2.139,-0.58,1.00,-3.80,-1.177,-0.30,8.161,4.10,29.50 ,not present ,0.00 ,0.00 ,
30/10/2024,14:30:00,25.97,-1.711,2.277,-0.54,1.00,-3.80,-0.755,-0.22,8.166,4.10,29.50 ,not present ,0.00 ,0.00 ,
30/10/2024,14:45:00,26.23,-1.635,2.453,-0.58,1.00,-3.80,-0.803,-0.21,8.154,4.10,29.60 ,not present ,0.00 ,0.00 ,
30/10/2024,15:00:00,26.09,-1.132,2.517,-0.53,1.00,-3.80,-0.671,-0.15,8.161,4.10,29.70 ,not present ,0.00 ,0.00 ,
30/10/2024,15:15:00,26.24,-2.013,2.623,-0.67,1.00,-3.80,-1.006,-0.26,8.154,4.09,29.60 ,not present ,0.00 ,0.00 ,
30/10/2024,15:30:00,26.35,-1.767,2.609,-0.63,1.00,-3.80,-0.905,-0.23,8.152,4.09,29.80 ,not present ,0.00 ,0.00 ,
30/10/2024,15:45:00,26.41,-0.963,2.726,-0.55,1.00,-3.80,-0.620,-0.12,8.148,4.09,30.00 ,not present ,0.00 ,0.00 ,
30/10/2024,16:00:00,26.42,-1.046,2.797,-0.58,1.00,-3.80,-0.535,-0.13,8.148,4.09,29.90 ,not present ,0.00 ,0.00 ,
30/10/2024,16:15:00,26.26,-0.880,2.916,-0.59,1.00,-3.80,-0.592,-0.11,8.154,4.09,29.80 ,not present ,0.00 ,0.00 ,
30/10/2024,16:30:00,25.95,-1.786,2.572,-0.63,1.00,-3.80,-0.847,-0.23,8.166,4.09,29.60 ,not present ,0.00 ,0.00 ,
30/10/2024,16:45:00,25.62,-1.769,2.618,-0.65,1.00,-3.80,-0.928,-0.23,8.175,4.09,29.30 ,not present ,0.00 ,0.00 ,
30/10/2024,17:00:00,25.47,-1.467,2.316,-0.53,1.00,-3.80,-0.756,-0.19,8.184,4.09,29.10 ,not present ,0.00 ,0.00 ,
30/10/2024,17:15:00,25.29,-1.603,2.491,-0.60,1.00,-3.80,-0.828,-0.21,8.191,4.09,28.80 ,not present ,0.00 ,0.00 ,
30/10/2024,17:30:00,24.76,-2.115,2.143,-0.58,1.00,-3.80,-0.832,-0.28,8.208,4.13,38.20 ,present ,12.42 ,160.20 ,
30/10/2024,17:45:00,25.46,-2.033,2.323,-0.61,1.00,-3.80,-0.523,-0.27,8.184,4.15,45.20 ,present ,12.41 ,159.60 ,
30/10/2024,18:00:00,25.82,-1.867,2.585,-0.65,1.00,-3.80,-0.432,-0.25,8.168,4.18,45.30 ,present ,12.55 ,59.10 ,
30/10/2024,18:15:00,25.58,-1.747,2.549,-0.63,1.00,-3.80,-0.763,-0.23,8.180,4.18,36.70 ,present ,12.61 ,57.30 ,
30/10/2024,18:30:00,25.71,-1.419,2.670,-0.61,1.00,-3.80,-0.637,-0.19,8.173,4.19,34.59 ,present ,12.60 ,56.40 ,
30/10/2024,18:45:00,25.32,-1.466,2.894,-0.68,1.00,-3.80,-0.741,-0.19,8.187,4.19,33.80 ,present ,12.60 ,55.80 ,
30/10/2024,19:00:00,25.06,-1.079,2.978,-0.66,1.00,-3.80,-0.591,-0.14,8.198,4.19,32.90 ,present ,12.63 ,54.90 ,
30/10/2024,19:15:00,24.69,-1.271,3.111,-0.73,1.00,-3.80,-0.566,-0.17,8.212,4.19,31.80 ,present ,12.61 ,43.50 ,
30/10/2024,19:30:00,24.63,-0.855,3.194,-0.70,1.00,-3.80,-0.513,-0.11,8.212,4.19,30.80 ,present ,12.62 ,39.90 ,
30/10/2024,19:45:00,24.43,-0.842,3.481,-0.78,1.00,-3.80,-0.498,-0.11,8.219,4.19,30.30 ,present ,12.64 ,39.00 ,
30/10/2024,20:00:00,24.60,-1.741,2.944,-0.75,1.00,-3.80,-0.886,-0.23,8.212,4.19,30.10 ,present ,12.64 ,39.00 ,
30/10/2024,20:15:00,24.89,-1.224,3.286,-0.76,1.00,-3.80,-0.632,-0.16,8.205,4.19,30.10 ,present ,12.64 ,38.70 ,
30/10/2024,20:30:00,24.61,-1.514,3.280,-0.81,1.00,-3.80,-0.719,-0.20,8.212,4.19,30.20 ,present ,12.64 ,38.70 ,
30/10/2024,20:45:00,24.62,-1.193,3.563,-0.84,1.00,-3.80,-0.654,-0.16,8.212,4.19,29.90 ,present ,12.64 ,39.00 ,
30/10/2024,21:00:00,24.63,-1.425,3.410,-0.83,1.00,-3.80,-0.757,-0.19,8.212,4.19,30.00 ,present ,12.65 ,39.30 ,
30/10/2024,21:15:00,24.59,-0.865,3.452,-0.77,1.00,-3.80,-0.421,-0.11,8.215,4.19,30.10 ,present ,12.64 ,38.40 ,
30/10/2024,21:30:00,24.62,-0.854,3.540,-0.79,1.00,-3.80,-0.447,-0.11,8.212,4.19,30.00 ,present ,12.64 ,38.70 ,
30/10/2024,21:45:00,24.38,-0.636,3.464,-0.74,1.00,-3.80,-0.469,-0.08,8.222,4.19,29.80 ,present ,12.61 ,39.00 ,
30/10/2024,22:00:00,24.24,-1.304,3.238,-0.78,1.00,-3.80,-0.722,-0.17,8.226,4.19,29.60 ,present ,12.61 ,39.00 ,
30/10/2024,22:15:00,24.06,-1.049,3.039,-0.69,1.00,-3.80,-0.639,-0.14,8.233,4.19,29.30 ,present ,12.61 ,38.70 ,
30/10/2024,22:30:00,24.16,-1.588,3.264,-0.82,1.00,-3.80,-0.676,-0.21,8.229,4.19,29.40 ,present ,12.61 ,38.70 ,
30/10/2024,22:45:00,24.07,-0.683,3.244,-0.70,1.00,-3.80,-0.470,-0.09,8.233,4.19,29.30 ,present ,12.64 ,38.40 ,
30/10/2024,23:00:00,23.87,-1.629,3.235,-0.83,1.00,-3.80,-0.837,-0.22,8.240,4.19,29.20 ,present ,12.64 ,38.70 ,
30/10/2024,23:15:00,24.04,-1.483,3.129,-0.78,1.00,-3.80,-0.784,-0.20,8.233,4.19,29.20 ,present ,12.64 ,38.40 ,
30/10/2024,23:30:00,24.14,-1.599,3.055,-0.77,1.00,-3.80,-0.807,-0.21,8.229,4.19,29.30 ,present ,12.61 ,38.70 ,
30/10/2024,23:45:00,24.10,-1.606,3.003,-0.76,1.00,-3.80,-0.664,-0.21,8.229,4.19,29.30 ,present ,12.61 ,38.70 ,
31/10/2024,00:00:00,23.54,-0.148,2.865,-0.54,1.00,-3.80,-0.183,-0.02,8.251,4.19,28.70 ,present ,12.60 ,38.09 ,
31/10/2024,00:15:00,22.94,-0.134,2.181,-0.36,1.00,-3.80,-0.274,-0.01,8.272,4.19,27.90 ,present ,12.60 ,38.09 ,
31/10/2024,00:30:00,22.48,0.079,1.772,-0.22,1.00,-3.80,-0.082,0.01,8.290,4.19,27.00 ,present ,12.60 ,37.80 ,
31/10/2024,00:45:00,22.06,-0.195,1.544,-0.20,1.00,-3.80,-0.062,-0.02,8.305,4.19,26.60 ,present ,12.60 ,37.80 ,
31/10/2024,01:00:00,21.58,0.443,1.527,-0.11,1.00,-3.80,0.113,0.06,8.323,4.19,26.20 ,present ,12.60 ,38.09 ,
31/10/2024,01:15:00,21.01,-0.033,1.515,-0.18,1.00,-3.80,-0.168,0.00,8.341,4.19,25.50 ,present ,12.60 ,38.40 ,
31/10/2024,01:30:00,20.51,0.066,1.231,-0.09,1.00,-3.80,-0.123,0.00,8.359,4.19,25.10 ,present ,12.60 ,37.80 ,
31/10/2024,01:45:00,20.24,-0.162,1.154,-0.10,1.00,-3.80,-0.102,-0.02,8.370,4.19,24.60 ,present ,12.60 ,37.80 ,
31/10/2024,02:00:00,20.05,-0.090,1.008,-0.05,1.00,-3.80,-0.010,-0.01,8.377,4.19,24.40 ,present ,12.60 ,37.80 ,
31/10/2024,02:15:00,19.84,-0.396,1.020,-0.10,1.00,-3.80,-0.142,-0.05,8.384,4.19,24.10 ,present ,12.60 ,37.50 ,
31/10/2024,02:30:00,19.69,-0.282,0.939,-0.06,1.00,-3.80,0.043,-0.03,8.392,4.19,23.90 ,present ,12.60 ,37.80 ,
31/10/2024,02:45:00,19.67,-0.347,0.889,-0.05,1.00,-3.80,-0.009,-0.04,8.392,4.19,23.60 ,present ,12.60 ,37.80 ,
31/10/2024,03:00:00,19.71,-0.423,0.864,-0.06,1.00,-3.80,-0.030,-0.05,8.388,4.19,23.70 ,present ,12.60 ,37.80 ,
31/10/2024,03:15:00,19.73,-0.365,0.793,-0.03,1.00,-3.80,0.027,-0.05,8.388,4.19,23.60 ,present ,12.57 ,38.40 ,
31/10/2024,03:30:00,19.59,-0.377,0.854,-0.05,1.00,-3.80,-0.093,-0.05,8.395,4.19,23.70 ,present ,12.57 ,38.40 ,
31/10/2024,03:45:00,19.47,-0.515,0.904,-0.08,1.00,-3.80,-0.130,-0.07,8.399,4.19,23.50 ,present ,12.56 ,37.80 ,
31/10/2024,04:00:00,19.48,-0.430,0.754,-0.02,1.00,-3.80,-0.004,-0.05,8.399,4.19,23.30 ,present ,12.60 ,37.50 ,
31/10/2024,04:15:00,19.49,-0.513,0.726,-0.03,1.00,-3.80,-0.020,-0.07,8.399,4.19,23.20 ,present ,12.56 ,37.80 ,
31/10/2024,04:30:00,19.47,-0.449,0.703,-0.01,1.00,-3.80,-0.007,-0.06,8.399,4.19,23.40 ,present ,12.56 ,37.50 ,
31/10/2024,04:45:00,19.39,-0.325,0.000,0.00,1.00,-3.80,-0.190,-0.04,8.403,4.19,23.10 ,present ,12.56 ,37.80 ,
31/10/2024,05:00:00,19.27,-0.493,0.654,0.00,1.00,-3.80,0.043,-0.06,8.406,4.19,23.00 ,present ,12.57 ,38.09 ,
31/10/2024,05:15:00,19.27,-0.407,0.000,0.00,1.00,-3.80,-0.026,-0.05,8.406,4.19,23.10 ,present ,12.57 ,38.09 ,
31/10/2024,05:30:00,19.17,-0.453,0.000,0.00,1.00,-3.80,0.018,-0.06,8.410,4.19,22.90 ,present ,12.56 ,37.80 ,
31/10/2024,05:45:00,19.17,-0.443,0.000,0.00,1.00,-3.80,0.013,-0.06,8.410,4.19,23.00 ,present ,12.56 ,37.80 ,
31/10/2024,06:00:00,19.18,-0.544,0.000,0.00,1.00,-3.80,0.110,-0.07,8.410,4.19,22.90 ,present ,12.57 ,38.09 ,
31/10/2024,06:15:00,19.18,-0.599,0.000,0.00,1.00,-3.80,0.029,-0.08,8.410,4.19,22.90 ,present ,12.57 ,38.40 ,
31/10/2024,06:30:00,19.15,-0.481,0.000,0.00,1.00,-3.80,0.076,-0.06,8.410,4.19,23.00 ,present ,12.57 ,38.40 ,
31/10/2024,06:45:00,19.13,-0.560,0.000,0.00,1.00,-3.80,0.066,-0.07,8.410,4.19,22.90 ,present ,12.57 ,38.40 ,
31/10/2024,07:00:00,19.09,-0.540,0.000,0.00,1.00,-3.80,0.047,-0.07,8.414,4.19,22.90 ,present ,12.57 ,38.40 ,
31/10/2024,07:15:00,19.11,-0.553,0.000,0.00,1.00,-3.80,0.176,-0.07,8.410,4.19,22.90 ,present ,12.56 ,37.80 ,
31/10/2024,07:30:00,19.03,-0.537,0.000,0.00,1.00,-3.80,0.158,-0.07,8.414,4.19,23.00 ,present ,12.57 ,38.09 ,
31/10/2024,07:45:00,18.97,-0.207,0.000,0.00,1.00,-3.80,0.290,-0.02,8.417,4.19,22.80 ,present ,12.57 ,38.09 ,
31/10/2024,08:00:00,19.42,-1.740,0.450,-0.11,1.00,-3.80,-0.470,-0.23,8.399,4.19,23.00 ,present ,12.57 ,38.70 ,
31/10/2024,08:15:00,20.31,-1.799,0.816,-0.22,1.00,-3.80,-0.313,-0.24,8.366,4.19,23.90 ,present ,12.54 ,39.00 ,
31/10/2024,08:30:00,20.71,-1.660,1.410,-0.38,1.00,-3.80,-0.483,-0.22,8.352,4.19,24.70 ,present ,12.57 ,38.70 ,
31/10/2024,08:45:00,20.89,-1.531,2.110,-0.57,1.00,-3.80,-0.922,-0.20,8.348,4.19,25.30 ,present ,12.54 ,39.00 ,
31/10/2024,09:00:00,20.96,-1.335,2.047,-0.52,1.00,-3.80,-0.760,-0.18,8.344,4.19,25.80 ,present ,12.57 ,39.00 ,
31/10/2024,09:15:00,21.25,-1.731,2.573,-0.72,1.00,-3.80,-0.811,-0.23,8.333,4.19,26.30 ,present ,12.57 ,38.70 ,
31/10/2024,09:30:00,21.53,-1.258,2.388,-0.60,1.00,-3.80,-0.616,-0.17,8.323,4.19,26.60 ,present ,12.57 ,38.70 ,
31/10/2024,09:45:00,21.86,-1.852,2.340,-0.66,1.00,-3.80,-0.787,-0.25,8.312,4.19,26.90 ,present ,12.54 ,39.30 ,
31/10/2024,10:00:00,22.26,-2.300,2.342,-0.71,1.00,-3.80,-1.005,-0.31,8.297,4.19,27.20 ,present ,12.54 ,39.30 ,
31/10/2024,10:15:00,22.83,-1.702,2.331,-0.61,1.00,-3.80,-0.859,-0.23,8.276,4.19,27.70 ,present ,12.54 ,39.30 ,
31/10/2024,10:30:00,23.21,-2.159,2.512,-0.72,1.00,-3.80,-0.959,-0.29,8.262,4.19,28.30 ,present ,12.54 ,39.30 ,
31/10/2024,10:45:00,23.47,-2.076,2.583,-0.72,1.00,-3.80,-1.021,-0.28,8.254,4.19,28.60 ,present ,12.54 ,39.30 ,
31/10/2024,11:00:00,23.87,-2.498,2.393,-0.72,1.00,-3.80,-1.008,-0.33,8.240,4.19,29.00 ,present ,12.58 ,39.30 ,
31/10/2024,11:15:00,24.67,-2.090,2.767,-0.75,1.00,-3.80,-0.783,-0.28,8.212,4.19,29.50 ,present ,12.54 ,39.30 ,
31/10/2024,11:30:00,24.49,-1.796,2.940,-0.76,1.00,-3.80,-0.829,-0.24,8.219,4.19,29.90 ,present ,12.58 ,39.30 ,
31/10/2024,11:45:00,24.63,-1.325,3.163,-0.75,1.00,-3.80,-0.726,-0.17,8.212,4.19,30.10 ,present ,12.57 ,39.00 ,
31/10/2024,12:00:00,24.78,-1.063,3.814,-0.88,1.00,-3.80,-0.603,-0.14,8.208,4.19,30.20 ,present ,12.57 ,39.00 ,
31/10/2024,12:15:00,25.10,-2.793,2.717,-0.82,1.00,-3.80,-1.064,-0.37,8.194,4.19,30.40 ,present ,12.54 ,39.30 ,
31/10/2024,12:30:00,25.27,-0.687,3.046,-0.62,1.00,-3.80,-0.503,-0.09,8.191,4.19,30.50 ,present ,12.58 ,39.30 ,
31/10/2024,12:45:00,25.57,-1.641,3.442,-0.84,1.00,-3.80,-0.844,-0.22,8.180,4.19,30.90 ,present ,12.57 ,39.00 ,
