Serial Number:,PSY1N909
APP Serial #:,03000C42
Head Serial #:,4085
App Ver:,R1-7-8
COM Ver:,R2-6-8
Instrument Name:,2p 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
29/10/2024,19:45:00,24.37,-0.715,3.398,-0.74,1.00,-3.80,-1.305,-0.09,8.222,4.08,31.00 ,present ,24.04 ,37.20 ,
29/10/2024,20:00:00,24.30,-0.988,2.923,-0.65,1.00,-3.80,-1.334,-0.13,8.222,4.09,31.20 ,present ,24.04 ,37.20 ,
29/10/2024,20:15:00,24.74,-0.879,2.853,-0.61,1.00,-3.80,-1.272,-0.11,8.208,4.10,31.20 ,present ,24.04 ,37.20 ,
29/10/2024,20:30:00,24.87,-0.782,3.135,-0.67,1.00,-3.80,-1.387,-0.10,8.205,4.11,31.50 ,present ,24.04 ,37.20 ,
29/10/2024,20:45:00,24.87,-0.966,2.937,-0.64,1.00,-3.80,-1.428,-0.12,8.205,4.11,31.50 ,present ,24.04 ,37.20 ,
29/10/2024,21:00:00,24.80,-0.842,2.825,-0.59,1.00,-3.80,-1.378,-0.11,8.205,4.12,31.50 ,present ,24.07 ,36.00 ,
29/10/2024,21:15:00,24.97,-0.885,2.873,-0.61,1.00,-3.80,-1.331,-0.11,8.201,4.13,31.50 ,present ,24.06 ,35.09 ,
29/10/2024,21:30:00,25.07,-0.682,3.020,-0.62,1.00,-3.80,-1.247,-0.09,8.198,4.14,31.30 ,present ,24.05 ,33.90 ,
29/10/2024,21:45:00,25.09,-0.861,2.997,-0.63,1.00,-3.80,-1.208,-0.11,8.198,4.15,31.40 ,present ,24.05 ,33.00 ,
29/10/2024,22:00:00,25.02,-0.740,3.052,-0.63,1.00,-3.80,-1.267,-0.09,8.198,4.15,30.90 ,present ,24.08 ,32.09 ,
29/10/2024,22:15:00,24.91,-0.653,2.928,-0.59,1.00,-3.80,-1.407,-0.08,8.201,4.16,30.10 ,present ,24.06 ,25.20 ,
29/10/2024,22:30:00,24.89,-0.678,2.928,-0.60,1.00,-3.80,-1.180,-0.09,8.205,4.16,29.20 ,present ,24.07 ,22.50 ,
29/10/2024,22:45:00,24.83,-0.752,2.863,-0.59,1.00,-3.80,-1.259,-0.10,8.205,4.16,28.60 ,present ,24.07 ,21.90 ,
29/10/2024,23:00:00,24.77,-0.844,2.880,-0.61,1.00,-3.80,-1.014,-0.11,8.208,4.16,28.50 ,present ,24.06 ,21.30 ,
29/10/2024,23:15:00,24.73,-0.760,2.791,-0.57,1.00,-3.80,-1.086,-0.10,8.208,4.16,28.40 ,present ,24.06 ,21.00 ,
29/10/2024,23:30:00,24.77,-0.814,2.751,-0.57,1.00,-3.80,-0.997,-0.10,8.208,4.16,28.30 ,present ,24.06 ,21.30 ,
29/10/2024,23:45:00,24.78,-0.749,2.752,-0.56,1.00,-3.80,-1.043,-0.10,8.208,4.16,28.20 ,present ,24.06 ,21.00 ,
30/10/2024,00:00:00,23.92,0.361,2.589,-0.38,1.00,-3.80,-0.707,0.04,8.237,4.16,27.60 ,present ,24.06 ,21.30 ,
30/10/2024,00:15:00,23.23,0.285,1.834,-0.20,1.00,-3.80,-0.673,0.03,8.262,4.16,26.40 ,present ,24.06 ,21.30 ,
30/10/2024,00:30:00,22.71,0.042,1.548,-0.16,1.00,-3.80,-0.654,0.00,8.279,4.15,25.80 ,present ,24.06 ,20.70 ,
30/10/2024,00:45:00,22.22,0.057,1.421,-0.13,1.00,-3.80,-0.509,0.00,8.297,4.16,25.10 ,present ,24.06 ,21.00 ,
30/10/2024,01:00:00,21.85,0.010,1.292,-0.10,1.00,-3.80,-0.461,0.00,8.312,4.15,24.70 ,present ,24.06 ,21.30 ,
30/10/2024,01:15:00,21.54,0.035,1.246,-0.09,1.00,-3.80,-0.624,0.00,8.323,4.16,24.10 ,present ,24.06 ,20.70 ,
30/10/2024,01:30:00,21.32,-0.131,1.161,-0.09,1.00,-3.80,-0.460,-0.01,8.330,4.15,23.70 ,present ,24.06 ,21.00 ,
30/10/2024,01:45:00,21.03,0.049,1.114,-0.05,1.00,-3.80,-0.403,0.00,8.341,4.15,23.50 ,present ,24.06 ,21.30 ,
30/10/2024,02:00:00,20.69,-0.044,1.096,-0.06,1.00,-3.80,-0.498,0.00,8.355,4.15,23.00 ,present ,24.06 ,21.30 ,
30/10/2024,02:15:00,20.35,-0.148,1.043,-0.07,1.00,-3.80,-0.456,-0.02,8.366,4.15,22.70 ,present ,24.06 ,21.00 ,
30/10/2024,02:30:00,20.33,-0.092,0.967,-0.04,1.00,-3.80,-0.336,-0.01,8.366,4.15,22.50 ,present ,24.06 ,20.70 ,
30/10/2024,02:45:00,20.28,-0.219,0.943,-0.05,1.00,-3.80,-0.382,-0.03,8.370,4.15,22.40 ,present ,24.06 ,21.30 ,
30/10/2024,03:00:00,20.14,-0.133,0.933,-0.03,1.00,-3.80,-0.255,-0.01,8.373,4.15,22.30 ,present ,24.06 ,21.00 ,
30/10/2024,03:15:00,20.04,-0.041,0.870,0.00,1.00,-3.80,-0.387,0.00,8.377,4.15,22.20 ,present ,24.06 ,21.00 ,
30/10/2024,03:30:00,19.96,-0.132,0.863,-0.01,1.00,-3.80,-0.377,-0.01,8.381,4.15,22.00 ,present ,24.06 ,21.00 ,
30/10/2024,03:45:00,19.84,-0.146,0.822,0.00,1.00,-3.80,-0.356,-0.02,8.384,4.15,22.00 ,present ,24.06 ,21.00 ,
30/10/2024,04:00:00,19.76,-0.120,0.000,0.00,1.00,-3.80,-0.296,-0.01,8.388,4.15,21.90 ,present ,24.06 ,21.00 ,
30/10/2024,04:15:00,19.60,-0.054,0.887,-0.01,1.00,-3.80,-0.353,0.00,8.392,4.15,21.80 ,present ,24.06 ,21.30 ,
30/10/2024,04:30:00,19.58,-0.204,0.000,0.00,1.00,-3.80,-0.286,-0.02,8.395,4.15,21.70 ,present ,24.06 ,21.00 ,
30/10/2024,04:45:00,19.55,-0.283,0.000,0.00,1.00,-3.80,-0.169,-0.03,8.395,4.15,21.60 ,present ,24.06 ,21.00 ,
30/10/2024,05:00:00,19.52,-0.120,0.000,0.00,1.00,-3.80,-0.328,-0.01,8.395,4.15,21.60 ,present ,24.06 ,21.00 ,
30/10/2024,05:15:00,19.52,-0.261,0.000,0.00,1.00,-3.80,-0.286,-0.03,8.395,4.15,21.70 ,present ,24.06 ,21.00 ,
30/10/2024,05:30:00,19.52,-0.276,0.000,0.00,1.00,-3.80,-0.363,-0.03,8.395,4.15,21.60 ,present ,24.06 ,21.00 ,
30/10/2024,05:45:00,19.53,-0.331,0.000,0.00,1.00,-3.80,-0.307,-0.04,8.395,4.15,21.60 ,present ,24.06 ,21.00 ,
30/10/2024,06:00:00,19.53,-0.285,0.000,0.00,1.00,-3.80,-0.258,-0.03,8.395,4.15,21.60 ,present ,24.06 ,21.00 ,
30/10/2024,06:15:00,19.48,-0.240,0.000,0.00,1.00,-3.80,-0.215,-0.03,8.399,4.15,21.50 ,present ,24.06 ,20.70 ,
30/10/2024,06:30:00,19.45,-0.283,0.000,0.00,1.00,-3.80,-0.323,-0.03,8.399,4.15,21.50 ,present ,24.06 ,21.30 ,
30/10/2024,06:45:00,19.44,-0.432,0.000,0.00,1.00,-3.80,-0.154,-0.05,8.399,4.15,21.40 ,present ,24.06 ,21.30 ,
30/10/2024,07:00:00,19.44,-0.365,0.000,0.00,1.00,-3.80,-0.298,-0.05,8.399,4.15,21.50 ,present ,24.06 ,20.70 ,
30/10/2024,07:15:00,19.45,-0.334,0.000,0.00,1.00,-3.80,-0.309,-0.04,8.399,4.15,21.50 ,present ,24.06 ,21.00 ,
30/10/2024,07:30:00,19.46,-0.243,0.000,0.00,1.00,-3.80,-0.073,-0.03,8.399,4.15,21.40 ,present ,24.06 ,20.70 ,
30/10/2024,07:45:00,19.36,-0.247,0.000,0.00,1.00,-3.80,-0.310,-0.03,8.403,4.15,21.40 ,present ,24.06 ,21.00 ,
30/10/2024,08:00:00,19.91,-1.404,0.418,-0.05,1.00,-3.80,-0.521,-0.19,8.381,4.15,21.80 ,present ,24.06 ,21.60 ,
30/10/2024,08:15:00,20.71,-1.182,0.541,-0.06,1.00,-3.80,-0.411,-0.16,8.352,4.15,23.00 ,present ,24.06 ,21.30 ,
30/10/2024,08:30:00,21.30,-1.017,1.151,-0.21,1.00,-3.80,-0.780,-0.13,8.330,4.15,23.80 ,present ,24.06 ,21.30 ,
30/10/2024,08:45:00,21.70,-1.093,1.519,-0.32,1.00,-3.80,-1.051,-0.14,8.315,4.15,24.40 ,present ,24.06 ,21.30 ,
30/10/2024,09:00:00,22.05,-0.934,1.954,-0.42,1.00,-3.80,-1.050,-0.12,8.305,4.15,25.00 ,present ,24.06 ,21.30 ,
30/10/2024,09:15:00,22.30,-0.495,2.080,-0.39,1.00,-3.80,-0.716,-0.06,8.294,4.15,25.60 ,present ,24.06 ,21.00 ,
30/10/2024,09:30:00,22.37,-1.287,1.713,-0.39,1.00,-3.80,-1.124,-0.17,8.294,4.15,25.80 ,present ,24.06 ,21.00 ,
30/10/2024,09:45:00,22.69,-0.972,1.888,-0.39,1.00,-3.80,-1.063,-0.13,8.283,4.15,26.00 ,present ,24.06 ,21.00 ,
30/10/2024,10:00:00,22.86,-0.356,1.780,-0.28,1.00,-3.80,-0.686,-0.04,8.276,4.15,26.30 ,present ,24.06 ,21.00 ,
30/10/2024,10:15:00,22.95,-1.284,1.714,-0.38,1.00,-3.80,-1.230,-0.17,8.272,4.15,26.50 ,present ,24.06 ,21.00 ,
30/10/2024,10:30:00,23.42,-1.064,1.808,-0.37,1.00,-3.80,-1.171,-0.14,8.254,4.16,26.90 ,present ,24.06 ,21.00 ,
30/10/2024,10:45:00,23.47,-1.186,1.943,-0.43,1.00,-3.80,-1.140,-0.16,8.254,4.15,27.00 ,present ,24.06 ,21.30 ,
30/10/2024,11:00:00,23.71,-1.167,2.090,-0.46,1.00,-3.80,-1.124,-0.15,8.244,4.16,27.40 ,present ,24.06 ,21.00 ,
30/10/2024,11:15:00,24.03,-1.354,2.013,-0.46,1.00,-3.80,-1.080,-0.18,8.233,4.16,27.70 ,present ,24.06 ,21.30 ,
30/10/2024,11:30:00,24.42,-1.029,1.935,-0.39,1.00,-3.80,-0.943,-0.13,8.219,4.15,28.00 ,present ,24.06 ,21.30 ,
30/10/2024,11:45:00,24.68,-1.088,2.056,-0.42,1.00,-3.80,-1.258,-0.14,8.212,4.16,28.20 ,present ,24.06 ,21.60 ,
30/10/2024,12:00:00,24.76,-0.848,2.353,-0.47,1.00,-3.80,-1.105,-0.11,8.208,4.15,28.30 ,present ,24.06 ,21.00 ,
30/10/2024,12:15:00,24.70,-1.089,2.028,-0.42,1.00,-3.80,-1.128,-0.14,8.208,4.15,28.40 ,present ,24.06 ,21.00 ,
30/10/2024,12:30:00,25.01,-1.028,2.114,-0.43,1.00,-3.80,-1.001,-0.13,8.198,4.15,28.70 ,present ,24.06 ,21.00 ,
30/10/2024,12:45:00,25.27,-1.005,2.349,-0.48,1.00,-3.80,-0.999,-0.13,8.191,4.16,29.00 ,present ,24.06 ,21.30 ,
30/10/2024,13:00:00,25.49,-1.501,2.061,-0.47,1.00,-3.80,-1.161,-0.20,8.184,4.16,29.20 ,present ,24.06 ,21.00 ,
30/10/2024,13:15:00,25.49,-0.536,2.354,-0.42,1.00,-3.80,-1.037,-0.07,8.184,4.15,29.60 ,present ,24.06 ,21.00 ,
30/10/2024,13:30:00,25.82,-1.306,2.332,-0.51,1.00,-3.80,-1.442,-0.17,8.168,4.16,30.00 ,present ,24.06 ,21.30 ,
30/10/2024,13:45:00,26.19,-0.239,3.106,-0.56,1.00,-3.80,-0.926,-0.03,8.159,4.16,30.40 ,present ,24.06 ,21.00 ,
30/10/2024,14:00:00,26.40,-0.540,2.467,-0.43,1.00,-3.80,-0.884,-0.07,8.148,4.16,30.40 ,present ,24.06 ,21.30 ,
30/10/2024,14:15:00,26.33,-1.405,2.474,-0.55,1.00,-3.80,-1.387,-0.18,8.152,4.16,30.50 ,present ,24.06 ,21.00 ,
30/10/2024,14:30:00,26.16,-0.922,2.483,-0.49,1.00,-3.80,-1.277,-0.12,8.159,4.16,30.40 ,present ,24.06 ,21.00 ,
30/10/2024,14:45:00,26.46,-0.783,2.821,-0.55,1.00,-3.80,-1.117,-0.10,8.148,4.16,30.50 ,present ,24.06 ,21.30 ,
30/10/2024,15:00:00,26.28,-0.884,2.740,-0.55,1.00,-3.80,-1.189,-0.11,8.154,4.16,30.70 ,present ,24.06 ,21.00 ,
30/10/2024,15:15:00,26.45,-1.085,2.727,-0.57,1.00,-3.80,-1.386,-0.14,8.148,4.16,30.80 ,present ,24.06 ,21.30 ,
30/10/2024,15:30:00,26.59,-1.303,2.673,-0.58,1.00,-3.80,-1.378,-0.17,8.145,4.16,30.80 ,present ,24.06 ,21.00 ,
30/10/2024,15:45:00,26.65,-0.489,2.969,-0.55,1.00,-3.80,-0.939,-0.06,8.141,4.16,30.90 ,present ,24.06 ,21.00 ,
30/10/2024,16:00:00,26.65,-0.673,2.974,-0.57,1.00,-3.80,-0.997,-0.08,8.141,4.16,30.90 ,present ,24.06 ,21.30 ,
30/10/2024,16:15:00,26.56,-0.674,3.064,-0.60,1.00,-3.80,-1.198,-0.09,8.145,4.16,30.80 ,present ,24.06 ,21.00 ,
30/10/2024,16:30:00,26.19,-1.079,2.849,-0.60,1.00,-3.80,-1.401,-0.14,8.159,4.16,30.40 ,present ,24.06 ,21.30 ,
30/10/2024,16:45:00,25.83,-1.116,2.754,-0.59,1.00,-3.80,-1.303,-0.14,8.168,4.16,30.30 ,present ,24.06 ,21.30 ,
30/10/2024,17:00:00,25.73,-0.918,2.628,-0.53,1.00,-3.80,-1.301,-0.12,8.173,4.16,30.00 ,present ,24.06 ,21.00 ,
30/10/2024,17:15:00,25.51,-0.961,2.875,-0.61,1.00,-3.80,-1.282,-0.12,8.180,4.16,29.80 ,present ,24.06 ,21.00 ,
30/10/2024,17:30:00,24.80,-1.186,2.536,-0.56,1.00,-3.80,-1.270,-0.15,8.205,4.16,29.10 ,present ,24.06 ,20.70 ,
30/10/2024,17:45:00,25.39,-1.051,2.710,-0.58,1.00,-3.80,-1.222,-0.14,8.187,4.16,29.00 ,present ,24.06 ,21.00 ,
30/10/2024,18:00:00,25.69,-0.963,2.893,-0.61,1.00,-3.80,-1.180,-0.12,8.175,4.15,29.00 ,present ,24.06 ,21.00 ,
30/10/2024,18:15:00,25.50,-0.942,2.875,-0.60,1.00,-3.80,-1.246,-0.12,8.180,4.16,29.30 ,present ,24.06 ,21.00 ,
30/10/2024,18:30:00,25.70,-0.992,2.976,-0.63,1.00,-3.80,-0.990,-0.13,8.173,4.16,29.10 ,present ,24.06 ,21.30 ,
30/10/2024,18:45:00,25.38,-0.928,3.055,-0.65,1.00,-3.80,-1.372,-0.12,8.187,4.16,29.20 ,present ,24.06 ,21.00 ,
30/10/2024,19:00:00,25.18,-0.884,3.189,-0.69,1.00,-3.80,-1.176,-0.11,8.194,4.16,29.20 ,present ,24.06 ,21.00 ,
30/10/2024,19:15:00,24.76,-0.592,3.426,-0.72,1.00,-3.80,-1.175,-0.07,8.208,4.16,28.90 ,present ,24.06 ,21.00 ,
30/10/2024,19:30:00,24.70,-0.097,3.328,-0.63,1.00,-3.80,-0.810,-0.01,8.208,4.16,28.70 ,present ,24.06 ,21.00 ,
30/10/2024,19:45:00,24.57,-0.459,3.760,-0.79,1.00,-3.80,-0.954,-0.06,8.215,4.16,28.60 ,present ,24.06 ,21.30 ,
30/10/2024,20:00:00,24.77,-1.060,3.182,-0.72,1.00,-3.80,-1.161,-0.14,8.208,4.16,28.60 ,present ,24.06 ,21.00 ,
30/10/2024,20:15:00,25.09,-1.040,3.488,-0.79,1.00,-3.80,-1.099,-0.13,8.198,4.16,28.70 ,present ,24.06 ,21.30 ,
30/10/2024,20:30:00,24.81,-0.707,3.575,-0.77,1.00,-3.80,-1.202,-0.09,8.205,4.16,28.50 ,present ,24.06 ,21.00 ,
30/10/2024,20:45:00,24.81,-0.699,3.748,-0.82,1.00,-3.80,-1.218,-0.09,8.205,4.16,28.70 ,present ,24.06 ,21.00 ,
30/10/2024,21:00:00,24.83,-0.883,3.645,-0.81,1.00,-3.80,-1.076,-0.11,8.205,4.16,28.50 ,present ,24.06 ,21.00 ,
30/10/2024,21:15:00,24.79,-0.647,3.648,-0.78,1.00,-3.80,-0.997,-0.08,8.208,4.16,28.70 ,present ,24.06 ,21.00 ,
30/10/2024,21:30:00,24.86,-0.263,4.024,-0.83,1.00,-3.80,-0.968,-0.03,8.205,4.16,28.40 ,present ,24.06 ,21.30 ,
30/10/2024,21:45:00,24.61,0.024,4.118,-0.82,1.00,-3.80,-0.851,0.00,8.212,4.16,28.40 ,present ,24.06 ,21.00 ,
30/10/2024,22:00:00,24.40,-0.529,3.621,-0.77,1.00,-3.80,-0.971,-0.07,8.219,4.15,28.20 ,present ,24.06 ,21.30 ,
30/10/2024,22:15:00,24.24,-0.714,3.512,-0.77,1.00,-3.80,-0.922,-0.09,8.226,4.16,28.10 ,present ,24.06 ,21.30 ,
30/10/2024,22:30:00,24.38,-1.000,3.514,-0.81,1.00,-3.80,-1.068,-0.13,8.222,4.16,27.90 ,present ,24.06 ,21.30 ,
30/10/2024,22:45:00,24.30,-0.409,3.608,-0.75,1.00,-3.80,-0.763,-0.05,8.222,4.16,28.10 ,present ,24.06 ,21.00 ,
30/10/2024,23:00:00,24.04,-0.922,3.511,-0.80,1.00,-3.80,-1.261,-0.12,8.233,4.15,27.90 ,present ,24.06 ,21.30 ,
30/10/2024,23:15:00,24.27,-0.925,3.513,-0.80,1.00,-3.80,-1.147,-0.12,8.226,4.16,27.90 ,present ,24.06 ,21.00 ,
30/10/2024,23:30:00,24.39,-0.877,3.452,-0.77,1.00,-3.80,-1.171,-0.11,8.222,4.16,27.80 ,present ,24.06 ,21.00 ,
30/10/2024,23:45:00,24.36,-0.955,3.431,-0.78,1.00,-3.80,-1.122,-0.12,8.222,4.15,27.90 ,present ,24.06 ,21.00 ,
31/10/2024,00:00:00,23.61,0.290,3.394,-0.62,1.00,-3.80,-0.681,0.03,8.247,4.16,27.00 ,present ,24.06 ,21.00 ,
31/10/2024,00:15:00,23.01,0.129,2.572,-0.43,1.00,-3.80,-0.677,0.01,8.269,4.16,26.30 ,present ,24.06 ,21.00 ,
31/10/2024,00:30:00,22.54,0.101,2.113,-0.31,1.00,-3.80,-0.531,0.01,8.287,4.16,25.50 ,present ,24.06 ,21.00 ,
31/10/2024,00:45:00,22.11,0.197,1.881,-0.24,1.00,-3.80,-0.627,0.02,8.301,4.16,24.80 ,present ,24.06 ,20.70 ,
31/10/2024,01:00:00,21.64,0.503,1.908,-0.22,1.00,-3.80,-0.305,0.06,8.319,4.15,24.50 ,present ,24.06 ,20.70 ,
31/10/2024,01:15:00,21.04,0.220,1.824,-0.24,1.00,-3.80,-0.476,0.03,8.341,4.15,23.80 ,present ,24.06 ,21.00 ,
31/10/2024,01:30:00,20.55,0.326,1.460,-0.12,1.00,-3.80,-0.526,0.04,8.359,4.16,23.20 ,present ,24.06 ,21.00 ,
31/10/2024,01:45:00,20.27,0.263,1.445,-0.13,1.00,-3.80,-0.479,0.03,8.370,4.16,23.00 ,present ,24.06 ,21.00 ,
31/10/2024,02:00:00,20.11,0.273,1.396,-0.12,1.00,-3.80,-0.433,0.03,8.373,4.16,22.80 ,present ,24.06 ,21.00 ,
31/10/2024,02:15:00,19.88,0.156,1.405,-0.14,1.00,-3.80,-0.651,0.02,8.384,4.16,22.40 ,present ,24.06 ,20.70 ,
31/10/2024,02:30:00,19.74,0.182,1.328,-0.11,1.00,-3.80,-0.440,0.02,8.388,4.15,22.20 ,present ,24.06 ,20.70 ,
31/10/2024,02:45:00,19.73,0.125,1.313,-0.12,1.00,-3.80,-0.511,0.01,8.388,4.15,22.10 ,present ,24.06 ,21.00 ,
31/10/2024,03:00:00,19.75,-0.139,1.265,-0.14,1.00,-3.80,-0.365,-0.01,8.388,4.14,19.90 ,not present ,0.00 ,0.00 ,
31/10/2024,03:15:00,19.74,-0.079,1.250,-0.13,1.00,-3.80,-0.381,-0.01,8.388,4.14,19.29 ,not present ,0.00 ,0.00 ,
31/10/2024,03:30:00,19.57,-0.088,1.304,-0.15,1.00,-3.80,-0.337,-0.01,8.395,4.14,18.90 ,not present ,0.00 ,0.00 ,
31/10/2024,03:45:00,19.43,-0.178,1.372,-0.18,1.00,-3.80,-0.249,-0.02,8.399,4.14,18.70 ,not present ,0.00 ,0.00 ,
31/10/2024,04:00:00,19.45,-0.350,1.214,-0.16,1.00,-3.80,-0.216,-0.04,8.399,4.14,18.60 ,not present ,0.00 ,0.00 ,
31/10/2024,04:15:00,19.44,-0.274,1.197,-0.14,1.00,-3.80,-0.293,-0.03,8.399,4.14,18.60 ,not present ,0.00 ,0.00 ,
31/10/2024,04:30:00,19.42,-0.125,1.173,-0.11,1.00,-3.80,-0.235,-0.01,8.399,4.14,18.40 ,not present ,0.00 ,0.00 ,
31/10/2024,04:45:00,19.35,-0.095,1.244,-0.13,1.00,-3.80,-0.260,-0.01,8.403,4.14,18.50 ,not present ,0.00 ,0.00 ,
31/10/2024,05:00:00,19.24,-0.275,1.167,-0.13,1.00,-3.80,-0.303,-0.03,8.406,4.14,18.40 ,not present ,0.00 ,0.00 ,
31/10/2024,05:15:00,19.23,-0.158,1.155,-0.11,1.00,-3.80,-0.184,-0.02,8.406,4.13,18.29 ,not present ,0.00 ,0.00 ,
31/10/2024,05:30:00,19.13,-0.276,1.128,-0.12,1.00,-3.80,-0.357,-0.03,8.410,4.13,18.20 ,not present ,0.00 ,0.00 ,
31/10/2024,05:45:00,19.13,-0.325,1.087,-0.12,1.00,-3.80,-0.170,-0.04,8.410,4.13,18.29 ,not present ,0.00 ,0.00 ,
31/10/2024,06:00:00,19.13,-0.381,1.048,-0.11,1.00,-3.80,-0.158,-0.05,8.410,4.13,18.20 ,not present ,0.00 ,0.00 ,
31/10/2024,06:15:00,19.14,-0.244,1.057,-0.10,1.00,-3.80,-0.272,-0.03,8.410,4.13,18.10 ,not present ,0.00 ,0.00 ,
31/10/2024,06:30:00,19.10,-0.370,1.033,-0.11,1.00,-3.80,-0.218,-0.05,8.410,4.13,17.90 ,not present ,0.00 ,0.00 ,
31/10/2024,06:45:00,19.08,-0.341,1.005,-0.09,1.00,-3.80,-0.216,-0.04,8.414,4.13,17.90 ,not present ,0.00 ,0.00 ,
31/10/2024,07:00:00,19.05,-0.367,1.002,-0.10,1.00,-3.80,-0.174,-0.05,8.414,4.13,17.90 ,not present ,0.00 ,0.00 ,
31/10/2024,07:15:00,19.07,-0.262,1.003,-0.08,1.00,-3.80,-0.082,-0.03,8.414,4.12,17.90 ,not present ,0.00 ,0.00 ,
31/10/2024,07:30:00,19.01,-0.227,1.016,-0.08,1.00,-3.80,-0.182,-0.03,8.414,4.12,18.10 ,not present ,0.00 ,0.00 ,
31/10/2024,07:45:00,18.94,0.084,1.120,-0.07,1.00,-3.80,-0.083,0.01,8.417,4.12,17.90 ,not present ,0.00 ,0.00 ,
31/10/2024,08:00:00,19.46,-1.353,0.918,-0.20,1.00,-3.80,-0.639,-0.18,8.399,4.12,18.40 ,not present ,0.00 ,0.00 ,
31/10/2024,08:15:00,20.45,-1.367,1.521,-0.38,1.00,-3.80,-0.582,-0.18,8.362,4.12,19.50 ,not present ,0.00 ,0.00 ,
31/10/2024,08:30:00,20.84,-1.036,2.085,-0.49,1.00,-3.80,-0.738,-0.14,8.348,4.12,20.40 ,not present ,0.00 ,0.00 ,
31/10/2024,08:45:00,21.00,-1.309,2.489,-0.65,1.00,-3.80,-0.857,-0.17,8.341,4.12,20.80 ,not present ,0.00 ,0.00 ,
31/10/2024,09:00:00,21.06,-1.278,2.375,-0.61,1.00,-3.80,-0.873,-0.17,8.341,4.12,21.20 ,not present ,0.00 ,0.00 ,
31/10/2024,09:15:00,21.37,-1.463,2.855,-0.76,1.00,-3.80,-1.060,-0.19,8.330,4.12,21.70 ,not present ,0.00 ,0.00 ,
31/10/2024,09:30:00,21.66,-0.935,2.719,-0.65,1.00,-3.80,-0.760,-0.12,8.319,4.11,22.00 ,not present ,0.00 ,0.00 ,
31/10/2024,09:45:00,21.96,-1.293,2.635,-0.66,1.00,-3.80,-0.943,-0.17,8.308,4.11,22.40 ,not present ,0.00 ,0.00 ,
31/10/2024,10:00:00,22.39,-1.780,2.489,-0.68,1.00,-3.80,-1.099,-0.24,8.294,4.11,22.80 ,not present ,0.00 ,0.00 ,
31/10/2024,10:15:00,22.99,-1.436,2.521,-0.63,1.00,-3.80,-0.913,-0.19,8.272,4.11,23.20 ,not present ,0.00 ,0.00 ,
31/10/2024,10:30:00,23.36,-1.590,2.958,-0.76,1.00,-3.80,-1.097,-0.21,8.258,4.11,23.70 ,not present ,0.00 ,0.00 ,
31/10/2024,10:45:00,23.65,-1.658,2.955,-0.76,1.00,-3.80,-1.095,-0.22,8.247,4.11,24.10 ,not present ,0.00 ,0.00 ,
31/10/2024,11:00:00,24.02,-1.910,2.682,-0.71,1.00,-3.80,-1.241,-0.25,8.233,4.11,24.60 ,not present ,0.00 ,0.00 ,
31/10/2024,11:15:00,24.79,-1.758,3.032,-0.77,1.00,-3.80,-1.216,-0.23,8.208,4.11,25.00 ,not present ,0.00 ,0.00 ,
31/10/2024,11:30:00,24.54,-1.737,3.305,-0.85,1.00,-3.80,-1.276,-0.23,8.215,4.11,25.40 ,not present ,0.00 ,0.00 ,
31/10/2024,11:45:00,24.75,-1.405,3.471,-0.84,1.00,-3.80,-1.153,-0.18,8.208,4.10,25.60 ,not present ,0.00 ,0.00 ,
31/10/2024,12:00:00,24.79,-0.848,4.001,-0.91,1.00,-3.80,-0.629,-0.11,8.208,4.10,25.80 ,not present ,0.00 ,0.00 ,
31/10/2024,12:15:00,25.21,-2.282,3.257,-0.89,1.00,-3.80,-1.265,-0.30,8.191,4.10,25.80 ,not present ,0.00 ,0.00 ,
31/10/2024,12:30:00,25.41,-0.699,3.357,-0.70,1.00,-3.80,-0.779,-0.09,8.184,4.10,26.40 ,not present ,0.00 ,0.00 ,
31/10/2024,12:45:00,25.59,-1.332,3.376,-0.79,1.00,-3.80,-0.995,-0.17,8.180,4.10,26.70 ,not present ,0.00 ,0.00 ,
31/10/2024,13:00:00,26.50,-1.763,3.146,-0.76,1.00,-3.80,-1.028,-0.23,8.145,4.10,27.20 ,not present ,0.00 ,0.00 ,
31/10/2024,13:15:00,27.28,-1.788,3.547,-0.85,1.00,-3.80,-1.166,-0.23,8.121,4.10,27.70 ,not present ,0.00 ,0.00 ,
31/10/2024,13:30:00,27.91,-1.781,3.684,-0.87,1.00,-3.80,-1.067,-0.23,8.095,4.10,28.20 ,not present ,0.00 ,0.00 ,
31/10/2024,13:45:00,28.15,-1.454,4.128,-0.93,1.00,-3.80,-1.016,-0.19,8.088,4.10,28.40 ,not present ,0.00 ,0.00 ,
31/10/2024,14:00:00,27.98,1.041,5.296,-0.88,1.00,-3.80,-0.256,0.13,8.095,4.09,28.70 ,not present ,0.00 ,0.00 ,
